file_path,benchmark_name,num_qubits,MQTPredictor_fidelity_time,MQTPredictor_fidelity_fidelity,MQTPredictor_fidelity_critical_depth,MQTPredictor_critical_depth_time,MQTPredictor_critical_depth_fidelity,MQTPredictor_critical_depth_critical_depth,qiskit_ibm_washington_time,qiskit_ibm_washington_fidelity,qiskit_ibm_washington_critical_depth,qiskit_ibm_montreal_time,qiskit_ibm_montreal_fidelity,qiskit_ibm_montreal_critical_depth,qiskit_oqc_lucy_time,qiskit_oqc_lucy_fidelity,qiskit_oqc_lucy_critical_depth,qiskit_rigetti_aspen_m2_time,qiskit_rigetti_aspen_m2_fidelity,qiskit_rigetti_aspen_m2_critical_depth,qiskit_ionq_harmony_time,qiskit_ionq_harmony_fidelity,qiskit_ionq_harmony_critical_depth,qiskit_ionq_aria1_time,qiskit_ionq_aria1_fidelity,qiskit_ionq_aria1_critical_depth,qiskit_quantinuum_h2_time,qiskit_quantinuum_h2_fidelity,qiskit_quantinuum_h2_critical_depth,tket_ibm_washington_time,tket_ibm_washington_fidelity,tket_ibm_washington_critical_depth,tket_ibm_montreal_time,tket_ibm_montreal_fidelity,tket_ibm_montreal_critical_depth,tket_oqc_lucy_time,tket_oqc_lucy_fidelity,tket_oqc_lucy_critical_depth,tket_rigetti_aspen_m2_time,tket_rigetti_aspen_m2_fidelity,tket_rigetti_aspen_m2_critical_depth,tket_ionq_harmony_time,tket_ionq_harmony_fidelity,tket_ionq_harmony_critical_depth,tket_ionq_aria1_time,tket_ionq_aria1_fidelity,tket_ionq_aria1_critical_depth,tket_quantinuum_h2_time,tket_quantinuum_h2_fidelity,tket_quantinuum_h2_critical_depth
portfoliovqe_indep_tket_7,portfoliovqe,7,-1,0.4502619486,0.6031746032,-1,0.024571764,0.6031746032,0.35347795486450195,0.2151115381,0.347826087,0.3216581344604492,0.2033926879,0.2808988764,25.37340211868286,3.3e-08,0.425,0.6574881076812744,6.3e-09,0.3419354839,9.527596235275269,0.084199477,0.6031746032,13.702186107635498,0.5434116476,0.6031746032,6.597218751907349,0.7824603045,0.6031746032,2.0232090950012207,0.0059111132,0.4480874317,1.867905855178833,0.0352731494,0.3383838384,1.8879659175872803,1.05e-08,0.5662650602,1.9278521537780762,0.0,0.4155844156,1.6043117046356201,0.0156976118,0.6031746032,1.6223270893096924,0.4204879563,0.6031746032,1.7388322353363037,0.3482910296,0.6031746032
twolocalrandom_indep_tket_50,twolocalrandom,50,-1,0.0,0.7880674863,-1,0.0,0.8569741262,32.99218511581421,0.0,0.8472974303,-1,-1,-1,-1,-1,-1,51.604326009750366,0.0,0.8360739542,-1,-1,-1,-1,-1,-1,-1,-1,-1,121.68945407867432,0.0,0.7503505677,-1,-1,-1,-1,-1,-1,125.55709886550903,0.0,0.7974668969,-1,-1,-1,-1,-1,-1,-1,-1,-1
qpeinexact_indep_qiskit_40,qpeinexact,40,-1,0.0,0.755267423,-1,0.0,0.8074136796,14.743031740188599,0.0,0.7354685647,-1,-1,-1,-1,-1,-1,17.95082187652588,0.0,0.6966384258,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.52096104621887,0.0,0.723280151,-1,-1,-1,-1,-1,-1,33.37288808822632,0.0,0.7292014303,-1,-1,-1,-1,-1,-1,-1,-1,-1
wstate_indep_tket_10,wstate,10,-1,0.8015744463,0.3888888889,-1,0.0761317004,0.4952380952,0.11905574798583984,0.5487220934,0.3888888889,0.05662369728088379,0.7018218004,0.3888888889,-1,-1,-1,0.39653992652893066,0.0580268053,0.3888888889,5.285928010940552,0.4356453518,0.3888888889,5.299053192138672,0.8243403188,0.3888888889,5.751695156097412,0.8788696486,0.3888888889,0.5689880847930908,0.6728479796,0.3888888889,0.5344619750976562,0.60220081,0.3888888889,-1,-1,-1,0.5491299629211426,0.0136597942,0.3888888889,0.5226960182189941,0.2586220535,0.3888888889,0.5322902202606201,0.7612543465,0.3888888889,0.5847430229187012,0.7003099452,0.3888888889
wstate_indep_qiskit_80,wstate,80,-1,-1,-1,-1,0.0,0.5945945946,79.85738492012024,0.0116552694,0.4873417722,-1,-1,-1,-1,-1,-1,5.540194034576416,0.0,0.4873417722,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.136616945266724,3.93648e-05,0.7310704961,-1,-1,-1,-1,-1,-1,5.247912168502808,0.0,0.8085539715,-1,-1,-1,-1,-1,-1,-1,-1,-1
qpeinexact_indep_tket_10,qpeinexact,10,-1,0.3077737229,0.5,-1,5.27602e-05,0.5474452555,0.31416773796081543,0.0592332887,0.3348214286,0.3082120418548584,0.1203139472,0.2941176471,-1,-1,-1,0.643110990524292,0.0,0.2474226804,10.95038104057312,0.0129346884,0.5,11.070279121398926,0.353609294,0.5,10.880068063735962,0.5853329218,0.5,9.211747884750366,0.0430427365,0.4212962963,2.980740785598755,0.0406521851,0.4074074074,-1,-1,-1,8.873898029327393,0.0,0.4177777778,1.702366828918457,0.0043454205,0.4666666667,1.7135050296783447,0.3128916418,0.4666666667,1.566283941268921,0.439751214,0.4666666667
qft_indep_qiskit_3,qft,3,-1,0.9005158137,0.0,-1,0.1278962588,0.4090909091,0.04132676124572754,0.8672631812,0.0,0.029237985610961914,0.8745205999,0.0,0.15486717224121094,0.2753480426,0.0,0.07800793647766113,0.235136638,0.0,0.043634891510009766,0.6522970543,0.0,0.2015531063079834,0.9062987573,0.0,0.8333230018615723,0.9435970182,0.0,0.29583287239074707,0.6861756261,0.0,0.1509711742401123,0.8691558898,0.0,0.15305685997009277,0.3057230399,0.0,0.2457571029663086,0.1682182384,0.0,0.1490459442138672,0.6796623361,0.0,0.16202211380004883,0.9221377994,0.0,0.15592384338378906,0.935155413,0.0
graphstate_indep_qiskit_80,graphstate,80,-1,8.1427e-06,0.825311943,-1,0.0,0.8680509042,1.770388126373291,0.0001866579,0.8735955056,-1,-1,-1,-1,-1,-1,25.10045075416565,0.0,0.7751937984,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.99839186668396,2.48076e-05,0.7648351648,-1,-1,-1,-1,-1,-1,13.43331789970398,0.0,0.8376327769,-1,-1,-1,-1,-1,-1,-1,-1,-1
twolocalrandom_indep_tket_11,twolocalrandom,11,-1,0.1930801576,0.7515151515,-1,0.000377835,0.7515151515,1.446155071258545,0.0028193009,0.5914489311,1.3822627067565918,0.0065970594,0.6224489796,-1,-1,-1,1.8930258750915527,0.0,0.5846560847,0.27693986892700195,0.0017182336,0.7515151515,31.17927885055542,0.2060086979,0.7515151515,31.092230081558228,0.5342937316,0.7515151515,17.67720103263855,8.219e-07,0.6319758673,5.584127902984619,0.0040952149,0.5480769231,-1,-1,-1,18.025636911392212,0.0,0.6156462585,3.984434127807617,2.08824e-05,0.7515151515,3.986638069152832,0.1050654737,0.7515151515,4.582602024078369,0.0691946512,0.7515151515
dj_indep_qiskit_14,dj,14,-1,0.8391510099,0.0,-1,0.0060174635,0.4652406417,0.09581112861633301,0.4172579884,0.064516129,0.08533883094787598,0.4730809694,0.0,-1,-1,-1,0.16471409797668457,5.9125e-05,0.09375,-1,-1,-1,6.486854791641235,0.870613417,0.0,6.475986003875732,0.9020452096,0.0,0.7991759777069092,0.3665705236,0.0697674419,0.8567240238189697,0.4587371185,0.2068965517,-1,-1,-1,0.8787100315093994,0.0036264951,0.4655172414,-1,-1,-1,0.4220421314239502,0.8321302656,0.0,0.4801299571990967,0.7991943039,0.0
graphstate_indep_qiskit_7,graphstate,7,-1,0.9089145158,0.5714285714,-1,0.6366129514,0.5714285714,0.05131077766418457,0.6761941119,0.4615384615,0.03805208206176758,0.7262556143,0.4615384615,0.18300104141235352,0.1927802651,0.5,0.06133389472961426,0.0977868976,0.4,4.5966010093688965,0.7393163526,0.5714285714,4.6398820877075195,0.9306244096,0.5714285714,4.725417137145996,0.9655681757,0.5714285714,0.464979887008667,0.4900608742,0.4375,0.3969101905822754,0.670113632,0.3684210526,0.33487987518310547,0.1111024075,0.3684210526,0.4225809574127197,0.2363073996,0.4375,0.229841947555542,0.5718782632,0.5714285714,0.2423689365386963,0.8948426806,0.5714285714,0.2732889652252197,0.8597646358,0.5714285714
wstate_indep_qiskit_3,wstate,3,-1,0.9514454864,0.0,-1,0.9214258329,0.0,0.03652358055114746,0.853784495,0.0,0.021603822708129883,0.918184417,0.0,0.03568315505981445,0.644914405,0.0,0.0416717529296875,0.4875487288,0.0,0.03130507469177246,0.8246446034,0.0,0.1951589584350586,0.9567895996,0.0,0.39709901809692383,0.9694488717,0.0,0.13379836082458496,0.889806084,0.0,0.1059119701385498,0.9201725346,0.0,0.10496020317077637,0.4931552133,0.0,0.12028312683105469,0.5631063051,0.0,0.10429811477661133,0.7329183092,0.0,0.11708593368530273,0.939718077,0.0,0.1384289264678955,0.9203018547,0.0
qft_indep_qiskit_13,qft,13,-1,0.1358931045,0.7183908046,-1,1.66e-08,0.7540574282,0.6952049732208252,0.0018275943,0.4881889764,0.504166841506958,0.0258801392,0.4808184143,-1,-1,-1,6.888744831085205,0.0,0.5539358601,-1,-1,-1,43.098848819732666,0.1704281623,0.7183908046,44.72047305107117,0.3910215098,0.7183908046,8.95245909690857,0.0006361948,0.7083333333,3.4915430545806885,0.0073503315,0.4834307992,-1,-1,-1,4.231852054595947,0.0,0.6696428571,-1,-1,-1,3.1364266872406006,0.1343703126,0.7051282051,2.632009983062744,0.2400403845,0.7051282051
graphstate_indep_tket_20,graphstate,20,-1,0.7611923207,0.75,-1,0.0002482231,0.7981072555,0.14637207984924316,0.3865269666,0.75,0.057254791259765625,0.4635629163,0.75,-1,-1,-1,1.8665242195129395,0.0071918091,0.75,-1,-1,-1,15.015838861465454,0.8147649368,0.75,17.361271858215332,0.9047377161,0.75,0.6939170360565186,0.4558367072,0.75,0.6387441158294678,0.4505487481,0.75,-1,-1,-1,0.6655900478363037,0.0017199841,0.75,-1,-1,-1,0.6404430866241455,0.7269639177,0.75,0.7122607231140137,0.6470848784,0.75
qpeinexact_indep_qiskit_8,qpeinexact,8,-1,0.4710466257,0.4,-1,0.0034718949,0.5123966942,0.19384074211120605,0.1382562677,0.2105263158,0.18237519264221191,0.3328864349,0.2105263158,1.5131709575653076,0.0001547574,0.3577235772,0.4083719253540039,2.318e-07,0.1016949153,7.85289192199707,0.0616771825,0.4,7.8914501667022705,0.5143863757,0.4,7.899847030639648,0.7079596798,0.4,1.6666502952575684,0.2267215711,0.3282442748,1.3774690628051758,0.1820696675,0.3359375,1.4103729724884033,3.87956e-05,0.3282442748,1.4573419094085693,1.68e-08,0.272,1.1258487701416016,0.0334104311,0.3571428571,1.138045072555542,0.4842150815,0.3571428571,1.029736042022705,0.5961023509,0.3571428571
wstate_indep_tket_26,wstate,26,-1,0.3954961564,0.46,-1,0.0,0.5645933014,4.203104019165039,0.1804545709,0.46,0.19228577613830566,0.2101064843,0.3625,-1,-1,-1,11.016840934753418,1.78189e-05,0.46,-1,-1,-1,-1,-1,-1,10.31839108467102,0.702347475,0.46,1.5599370002746582,0.1969485277,0.46,2.79543399810791,0.1069706955,0.3984375,-1,-1,-1,1.5372231006622314,2.963e-07,0.46,-1,-1,-1,-1,-1,-1,1.6263020038604736,0.3750707036,0.46
qftentangled_indep_qiskit_2,qftentangled,2,-1,0.9328990448,0.0,-1,0.9508293848,0.0,0.031106948852539062,0.940631136,0.0,0.022189855575561523,0.9343021435,0.0,0.03544306755065918,0.8178562251,0.0,0.035073041915893555,0.4349372337,0.0,0.023440837860107422,0.8892608819,0.0,0.03346085548400879,0.9750305032,0.0,0.0410611629486084,0.9607528708,0.0,0.08559083938598633,0.9257922758,0.0,0.059001922607421875,0.9221620577,0.0,0.06044197082519531,0.6263835838,0.0,0.08418703079223633,0.6543370511,0.0,0.07366037368774414,0.8639943108,0.0,0.07137107849121094,0.970748939,0.0,0.0902099609375,0.9665492473,0.0
qpeexact_indep_tket_7,qpeexact,7,-1,0.5799441866,0.4255319149,-1,0.1872449058,0.5104895105,0.13429498672485352,0.3437961259,0.1842105263,0.12364006042480469,0.2371240699,0.1842105263,1.046579122543335,0.0001464159,0.367816092,0.26454615592956543,6.3981e-06,0.3142857143,6.251216888427734,0.135725915,0.4347826087,6.3482348918914795,0.6222778477,0.4347826087,6.303179979324341,0.7739333948,0.4255319149,1.0684468746185303,0.3090465718,0.3711340206,1.0180323123931885,0.3577932774,0.2784810127,0.9753952026367188,0.0009297459,0.2727272727,1.0755629539489746,3.57e-08,0.301369863,0.79152512550354,0.1017503182,0.3783783784,0.8054430484771729,0.61557151,0.3783783784,0.707495927810669,0.6996075308,0.3684210526
vqe_indep_tket_5,vqe,5,-1,0.9096050251,0.25,-1,0.6762386713,0.375,0.05711984634399414,0.8054185167,0.25,0.038886308670043945,0.8404731945,0.25,0.09431982040405273,0.3748281737,0.25,0.25133490562438965,0.2624375014,0.25,0.8125858306884766,0.6747137475,0.25,5.54635214805603,0.9143482416,0.25,7.14897894859314,0.9323387287,0.25,0.2452690601348877,0.8166814457,0.25,0.2176210880279541,0.7717000396,0.25,0.24137282371520996,0.2851791592,0.25,0.23910999298095703,0.170472743,0.25,0.21511030197143555,0.5287896856,0.25,0.22842073440551758,0.8809528143,0.25,0.2575411796569824,0.8418864582,0.25
su2random_indep_tket_7,su2random,7,-1,0.4924768459,0.6031746032,-1,0.0441931094,0.6031746032,0.3136599063873291,0.2758456033,0.3695652174,0.28112196922302246,0.2639512387,0.3265306122,2.390355110168457,5.702e-07,0.3948717949,0.8696801662445068,0.0,0.3172413793,6.885187149047852,0.0740535756,0.6031746032,9.067774772644043,0.5328623898,0.6031746032,10.66142201423645,0.753270339,0.6031746032,1.89385986328125,0.0058574701,0.4480874317,1.806647777557373,0.0351284976,0.3383838384,1.8552091121673584,9.3e-09,0.5662650602,1.9582269191741943,0.0,0.4155844156,1.519611120223999,0.0138422998,0.6031746032,1.5316429138183594,0.4124900139,0.6031746032,1.7562439441680908,0.3420747964,0.6031746032
qnn_indep_tket_7,qnn,7,-1,0.3613639947,0.5333333333,-1,0.002414206,0.5540540541,0.3131270408630371,0.0623930837,0.4096385542,0.29024720191955566,0.1792714779,0.4146341463,1.9621429443359375,1.433e-07,0.3770491803,0.5463128089904785,0.0,0.3233532934,6.7720441818237305,0.0245554532,0.5393258427,6.690347909927368,0.4090965916,0.5393258427,6.6806371212005615,0.6495429186,0.5333333333,1.9003987312316895,0.0540086932,0.4046511628,1.8322980403900146,0.0403898323,0.3926701571,1.9348280429840088,2.15e-08,0.4652173913,1.988602876663208,0.0,0.4587628866,1.5933282375335693,0.0047365978,0.5393258427,1.6099038124084473,0.3182066582,0.5393258427,1.8288109302520752,0.4288844828,0.5
qftentangled_indep_qiskit_15,qftentangled,15,-1,0.0607286424,0.7591836735,-1,0.0,0.7339300244,0.6473498344421387,0.0001418938,0.6637478109,0.8065168857574463,0.0074651862,0.5169811321,-1,-1,-1,1.70169997215271,0.0,0.5199161426,-1,-1,-1,43.8366961479187,0.0827047661,0.7591836735,43.788796186447144,0.2641066161,0.7591836735,10.373167037963867,7.1e-09,0.5991440799,5.1147849559783936,0.0011866953,0.6118210863,-1,-1,-1,5.7372801303863525,0.0,0.5992366412,-1,-1,-1,4.719269037246704,0.0555927707,0.75,4.086452007293701,0.1164337111,0.756302521
qftentangled_indep_tket_2,qftentangled,2,-1,0.9328990448,0.0,-1,0.9514782247,0.0,0.03061509132385254,0.940631136,0.0,0.019220352172851562,0.9343021435,0.0,0.035902976989746094,0.8178562251,0.0,0.03601789474487305,0.4349372337,0.0,0.03209209442138672,0.8892608819,0.0,0.030267000198364258,0.9750305032,0.0,0.037368059158325195,0.9607528708,0.0,0.08615708351135254,0.9257922758,0.0,0.0596158504486084,0.9221620577,0.0,0.061557769775390625,0.6263835838,0.0,0.07612800598144531,0.6543370511,0.0,0.058207035064697266,0.8639943108,0.0,0.07153892517089844,0.970748939,0.0,0.0903620719909668,0.9665492473,0.0
graphstate_indep_qiskit_18,graphstate,18,-1,0.7822488952,0.7222222222,-1,0.0010236924,0.7638888889,0.13820981979370117,0.283592063,0.6296296296,0.07849979400634766,0.4268790484,0.7,-1,-1,-1,0.796069860458374,0.0282465469,0.7222222222,-1,-1,-1,8.352665901184082,0.8306304355,0.7222222222,8.393003225326538,0.9138405512,0.7222222222,1.1461350917816162,0.2034573892,0.4912280702,1.2556512355804443,0.4285113941,0.5128205128,-1,-1,-1,0.6143341064453125,0.0035315127,0.7222222222,-1,-1,-1,0.5946080684661865,0.7527741793,0.7222222222,0.6539719104766846,0.6809637039,0.7222222222
graphstate_indep_tket_16,graphstate,16,-1,0.8038879496,0.6875,-1,0.0009579804,0.7265917603,0.11743402481079102,0.4233202787,0.575,0.08827900886535645,0.502072965,0.7,-1,-1,-1,0.3826758861541748,0.0650333863,0.6875,-1,-1,-1,7.8562822341918945,0.8481611187,0.6875,7.842753171920776,0.9230349727,0.6875,1.1060280799865723,0.2182212469,0.5517241379,1.1840848922729492,0.4981051592,0.6774193548,-1,-1,-1,0.5480659008026123,0.0029722178,0.6875,-1,-1,-1,0.5323331356048584,0.7763884164,0.6875,0.5840499401092529,0.7094822909,0.6875
random_indep_tket_7,random,7,-1,0.4547695381,0.5,-1,0.0002679136,0.4368932039,0.2922849655151367,0.0899625804,0.2919708029,0.2766380310058594,0.1636273172,0.2919708029,1.4012219905853271,3.57293e-05,0.4308943089,0.4757120609283447,1.5535e-06,0.3551401869,6.554080963134766,0.0612529705,0.4745762712,6.595574140548706,0.525538459,0.4745762712,7.043983697891235,0.6884062541,0.4920634921,1.7466270923614502,0.1466035862,0.2792207792,1.663355827331543,0.2273241154,0.3311688312,1.7671332359313965,6.2502e-06,0.4569536424,1.769719123840332,0.0,0.2956521739,1.4400231838226318,0.0200542812,0.4482758621,1.4498660564422607,0.4446247487,0.4482758621,1.590754747390747,0.4384332792,0.4222222222
wstate_indep_qiskit_18,wstate,18,-1,0.6589758893,0.4411764706,-1,0.0021028791,0.5321428571,0.7004921436309814,0.2819028929,0.4411764706,0.0946648120880127,0.44356057,0.4411764706,-1,-1,-1,8.729519844055176,0.0009349828,0.4411764706,-1,-1,-1,8.25576114654541,0.6952681996,0.4411764706,8.340633869171143,0.7856665187,0.4411764706,1.0613088607788086,0.1754532795,0.4411764706,1.0147860050201416,0.3997318223,0.4411764706,-1,-1,-1,1.0388100147247314,0.0001670415,0.4411764706,-1,-1,-1,1.0109968185424805,0.598404928,0.4411764706,1.1075899600982666,0.5125092622,0.4411764706
qpeinexact_indep_tket_30,qpeinexact,30,-1,3.5508e-06,0.7543859649,-1,2.656e-07,0.8125,3.1013190746307373,0.0,0.7349823322,-1,-1,-1,-1,-1,-1,6.810234308242798,0.0,0.6861348528,-1,-1,-1,-1,-1,-1,120.57332301139832,0.0099116014,0.8125,20.93916392326355,0.0,0.6939040208,-1,-1,-1,-1,-1,-1,18.131642818450928,0.0,0.6301169591,-1,-1,-1,-1,-1,-1,13.83966064453125,0.0006009391,0.8068965517
qpeinexact_indep_tket_5,qpeinexact,5,-1,0.7391018702,0.1923076923,-1,0.1472703455,0.2923076923,0.09056305885314941,0.297959435,0.0810810811,0.08360600471496582,0.7389563446,0.0857142857,0.4153609275817871,0.0479435407,0.0540540541,0.1678459644317627,4.51806e-05,0.1315789474,1.121201992034912,0.3213257933,0.1923076923,4.917085886001587,0.7640570063,0.1923076923,5.0724217891693115,0.8657576525,0.1923076923,0.6092221736907959,0.5608766063,0.0,0.555103063583374,0.7210935129,0.1142857143,0.44643712043762207,0.0147026229,0.1136363636,0.517326831817627,9.5729e-05,0.0625,0.4357638359069824,0.2903883686,0.1,0.44112420082092285,0.7691516294,0.1,0.4085500240325928,0.8227296338,0.1
dj_indep_qiskit_22,dj,22,-1,0.7566071072,0.0,-1,0.0054759913,0.4467353952,0.26145195960998535,0.2201831067,0.0357142857,0.1323559284210205,0.292861151,0.0579710145,-1,-1,-1,0.25307297706604004,3.7635e-06,0.1020408163,-1,-1,-1,9.500284194946289,0.8027601275,0.0,9.489145994186401,0.8520217522,0.0,1.3184618949890137,0.1233388101,0.362745098,1.3545560836791992,0.0660824846,0.5079365079,-1,-1,-1,1.5157430171966553,0.0,0.452991453,-1,-1,-1,0.6690807342529297,0.7437021843,0.0,0.7526578903198242,0.6975066101,0.0
qpeinexact_indep_qiskit_60,qpeinexact,60,-1,0.0,0.7945628669,-1,0.0,0.8399184072,23.46102499961853,0.0,0.8037501438,-1,-1,-1,-1,-1,-1,91.14781403541565,0.0,0.7572582681,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.31185507774353,0.0,0.7309956273,-1,-1,-1,-1,-1,-1,67.06841206550598,0.0,0.7224664992,-1,-1,-1,-1,-1,-1,-1,-1,-1
realamprandom_indep_qiskit_5,realamprandom,5,-1,0.715131352,0.4333333333,-1,2.96485e-05,0.4509803922,0.22376608848571777,0.5173867638,0.1333333333,0.5989120006561279,0.2759993507,0.1333333333,1.0281789302825928,0.0019875291,0.2888888889,0.2697029113769531,3.17e-08,0.2089552239,1.1319689750671387,0.2927234165,0.4333333333,4.87561821937561,0.7422407689,0.4333333333,4.95211386680603,0.8631525904,0.4333333333,0.9705789089202881,0.1233263237,0.2528735632,0.9069380760192871,0.4776271702,0.2666666667,0.8112928867340088,4.62477e-05,0.4035087719,0.8689126968383789,5.8e-09,0.2345679012,0.7246048450469971,0.1265577004,0.4333333333,0.7390100955963135,0.653046326,0.4333333333,0.8586997985839844,0.5883958064,0.4333333333
wstate_indep_tket_30,wstate,30,-1,0.3927265241,0.4655172414,-1,0.0009264412,0.4822888283,9.836182117462158,0.1388537803,0.4655172414,-1,-1,-1,-1,-1,-1,25.85814905166626,4.1176e-06,0.4655172414,-1,-1,-1,-1,-1,-1,12.206314325332642,0.6640624375,0.4655172414,1.8172318935394287,0.1663685665,0.4655172414,-1,-1,-1,-1,-1,-1,1.7992088794708252,2.89e-08,0.4655172414,-1,-1,-1,-1,-1,-1,1.8916349411010742,0.3208624206,0.4655172414
qpeexact_indep_tket_12,qpeexact,12,-1,0.199522427,0.5793103448,-1,6.932e-07,0.6580937973,2.631704092025757,0.0084465514,0.402027027,1.1607728004455566,0.0241663377,0.3883792049,-1,-1,-1,1.0407590866088867,0.0,0.3152173913,-1,-1,-1,33.47964310646057,0.2309027428,0.5833333333,33.363669872283936,0.4691585936,0.5793103448,15.460164785385132,0.0006460454,0.4535519126,3.2132511138916016,0.0203736098,0.4328358209,-1,-1,-1,13.48250699043274,0.0,0.5566343042,-1,-1,-1,2.5383291244506836,0.1902176262,0.5581395349,2.225541830062866,0.3144991496,0.5538461538
dj_indep_tket_60,dj,60,-1,0.0002320306,0.2765273312,-1,3.21e-08,0.4565217391,0.9948008060455322,0.0031936312,0.1976744186,-1,-1,-1,-1,-1,-1,0.8630430698394775,0.0,0.2105263158,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.361371278762817,3e-10,0.7806505421,-1,-1,-1,-1,-1,-1,3.9223859310150146,0.0,0.7405764967,-1,-1,-1,-1,-1,-1,-1,-1,-1
graphstate_indep_qiskit_22,graphstate,22,-1,0.7407025471,0.7272727273,-1,2.25e-08,0.7532467532,0.29477810859680176,0.22200162,0.6714285714,0.10024189949035645,0.3486262085,0.7551020408,-1,-1,-1,0.18936395645141602,7.33436e-05,0.6739130435,-1,-1,-1,9.593096017837524,0.7985632438,0.7272727273,9.584439039230347,0.895725555,0.7272727273,1.2651541233062744,0.0417708334,0.6618705036,1.33101487159729,0.2782158828,0.6301369863,-1,-1,-1,1.387605905532837,3.08e-08,0.5567010309,-1,-1,-1,0.7180349826812744,0.7034443725,0.7272727273,0.7985820770263672,0.617975271,0.7272727273
twolocalrandom_indep_qiskit_7,twolocalrandom,7,-1,0.4980247063,0.6031746032,-1,0.0475575351,0.6031746032,0.29880714416503906,0.2624176265,0.3741007194,0.26346397399902344,0.234378996,0.2839506173,2.1294949054718018,3.14e-08,0.425,0.5522480010986328,1.55e-08,0.3401360544,6.5924072265625,0.0811665348,0.6031746032,6.648636817932129,0.5403764418,0.6031746032,6.643976926803589,0.7646603011,0.6031746032,1.8828721046447754,0.0058942789,0.4480874317,1.7954413890838623,0.0352396813,0.3383838384,1.8412752151489258,1e-08,0.5662650602,1.9532809257507324,0.0,0.4155844156,1.494509220123291,0.0147407954,0.6031746032,1.5062503814697266,0.4164697864,0.6031746032,1.7436747550964355,0.3451689196,0.6031746032
vqe_indep_qiskit_15,vqe,15,-1,0.7518437021,0.4285714286,-1,0.0011498308,0.5135135135,0.36594295501708984,0.3103005434,0.4285714286,0.09891891479492188,0.4434445,0.4285714286,-1,-1,-1,4.2667341232299805,0.0028826887,0.4285714286,-1,-1,-1,7.6601879596710205,0.7331517292,0.4285714286,6.984506130218506,0.7943752667,0.4285714286,0.934312105178833,0.3881484354,0.4285714286,0.8989119529724121,0.5084236428,0.4285714286,-1,-1,-1,0.9527120590209961,0.0016694336,0.4285714286,-1,-1,-1,0.8910908699035645,0.6450495084,0.4285714286,0.9707660675048828,0.553562884,0.4285714286
qpeexact_indep_qiskit_11,qpeexact,11,-1,0.2365064104,0.544,-1,1.87826e-05,0.5807174888,0.39222002029418945,0.0305112978,0.3823529412,0.35623812675476074,0.0765061249,0.299270073,-1,-1,-1,1.0746638774871826,0.0,0.3922413793,0.23369383811950684,0.0050532731,0.5483870968,30.2356698513031,0.2824923818,0.5483870968,30.084099054336548,0.5195962452,0.544,15.048184156417847,0.0035104766,0.4671814672,3.614654064178467,0.0843826467,0.4534412955,-1,-1,-1,23.74107789993286,0.0,0.515625,2.1848058700561523,0.0014343468,0.5137614679,2.1880760192871094,0.2463209029,0.5137614679,4.3773579597473145,0.3743153075,0.5090909091
dj_indep_qiskit_18,dj,18,-1,0.7964921805,0.0,-1,0.0254825927,0.4764397906,0.21077680587768555,0.2040770273,0.0816326531,0.3340108394622803,0.3744990497,0.0217391304,-1,-1,-1,0.24105501174926758,0.000273903,0.0,-1,-1,-1,8.259456872940063,0.8356642475,0.0,8.316105842590332,0.8762383111,0.0,1.0901050567626953,0.2462390294,0.186440678,0.5455601215362549,0.1955072148,0.5210084034,-1,-1,-1,1.2605490684509277,1.191e-07,0.3529411765,-1,-1,-1,0.5457777976989746,0.786674708,0.0,0.6163499355316162,0.7466212625,0.0
ae_indep_tket_3,ae,3,-1,0.9225068021,0.0,-1,0.2164951389,0.4615384615,0.05679202079772949,0.9054273353,0.0,0.042679786682128906,0.9042232098,0.0,0.0658259391784668,0.4134903584,0.0,0.06784200668334961,0.3883417667,0.0,0.04783010482788086,0.7488593074,0.0,0.20415902137756348,0.9358897024,0.0,0.3875739574432373,0.9626772626,0.0,0.23425507545471191,0.6863044146,0.0,0.1323258876800537,0.8688739207,0.0,0.12651515007019043,0.3036772991,0.0,0.2183668613433838,0.1695590068,0.0,0.12390398979187012,0.6832336686,0.0,0.13666725158691406,0.9228759525,0.0,0.15592312812805176,0.9379664995,0.0
wstate_indep_tket_3,wstate,3,-1,0.9514454864,0.0,-1,0.9214258329,0.0,0.03519892692565918,0.853784495,0.0,0.022197961807250977,0.918184417,0.0,0.03726601600646973,0.6456889993,0.0,0.04317069053649902,0.4875487288,0.0,0.032344818115234375,0.8246446034,0.0,0.1999037265777588,0.9567895996,0.0,0.39228200912475586,0.9694488717,0.0,0.1326587200164795,0.889806084,0.0,0.10577511787414551,0.9201725346,0.0,0.10485410690307617,0.4931552133,0.0,0.11930227279663086,0.5631063051,0.0,0.1062629222869873,0.7329183092,0.0,0.11900901794433594,0.939718077,0.0,0.13689613342285156,0.9203018547,0.0
